selling_price,seller_type,Km_driven,owner_type,fuel_type,transmission_type,Mileage_KMpH,Engine_cc,max_power_bhp,Seats,No_year
9.75,100,60000,100,200,100,19.67,1582,126.2,5,6
2.5,100,120000,100,200,100,23.08,1461,63.1,5,10
5.8,200,21000,100,100,100,18.9,1197,81.86,5,4
3.65,200,71377,100,200,100,22.07,1199,73.9,5,8
10.5,200,21000,100,200,100,25.6,1498,97.9,5,3
7.3,100,5000,100,100,200,17.4,1197,81.86,5,2
2.89,100,15000,100,100,100,24.7,796,47.3,5,6
3.3,200,37564,100,100,100,18.9,998,67.1,5,7
2.5,100,50000,100,100,100,22.74,796,47.3,5,7
8.25,200,34250,100,100,100,17.5,1199,88.7,5,5
3.2,100,29200,100,200,100,27.28,1047,69,5,6
7.4,200,44316,100,100,100,17,1497,118,5,5
6,100,40000,100,200,100,24.2,1498,98.6,7,7
5.95,200,39000,100,100,100,18.6,1197,81.83,5,5
4.5,100,120000,100,200,100,19.3,1248,73.9,5,10
4.51,200,55000,100,200,100,22.9,1248,74,5,6
2.85,100,50000,100,100,100,14.53,1798,138.1,5,12
3.6,100,100000,100,100,100,17.71,1197,78.9,5,7
1.95,100,50000,100,100,100,21.1,814,55.2,5,8
3.3,100,30000,100,100,200,20.51,998,67.04,5,7
8.75,200,15000,100,200,100,22.77,1498,98.59,5,3
1.5,100,30000,100,100,100,19.7,796,46.3,5,11
7.5,100,15000,100,100,200,12.05,1995,154,5,13
4.2,100,8000,100,100,100,20.89,1197,81.8,5,5
4.15,200,66000,100,200,100,25.8,1498,98.6,5,7
5.8,100,33800,100,200,100,28.4,1248,74.02,5,5
2.6,200,38000,100,100,100,23.95,998,67.05,5,7
2.55,100,40000,100,100,100,23.01,999,67,5,6
3.3,100,110000,100,100,100,20.14,1197,81.86,5,5
3.2,100,32000,100,100,100,20.51,998,67.04,5,7
6.45,100,25000,100,100,100,18.6,1197,81.83,5,4
1.6,200,13500,100,100,100,14,796,35,5,13
3,100,35000,100,100,100,23.84,1199,84,5,6
3.2,100,40000,100,100,100,18.6,1197,85.8,5,10
2.7,200,36668,100,100,100,22.74,796,47.3,5,7
4,100,60000,100,200,100,27.28,1047,69,5,6
2.49,200,34000,100,100,100,21.1,814,55.2,5,8
3.6,100,60000,100,200,100,22.9,1248,74,5,9
4.5,100,70000,100,200,100,25.8,1498,98.6,5,5
3.9,200,145000,100,100,200,19.34,1198,76,5,9
7,100,35000,100,200,100,25.32,1198,77,6,6
4,100,50000,100,100,100,20.85,1197,83.14,5,10
4.75,100,50000,100,200,100,28.4,1248,74,5,7
4.5,100,25000,100,100,100,13.24,1598,102.57,5,7
5.4,100,35000,100,100,100,21.4,1197,83.1,5,4
4.25,100,80000,100,100,100,18.6,1197,81.83,5,7
7.25,100,50000,100,200,100,27.39,1248,74,5,6
5.2,100,20000,100,100,100,20.89,1197,81.8,5,4
4.49,200,52000,100,200,100,26.59,1248,74,5,7
3.5,100,35000,100,100,100,23.1,998,67.04,5,8
8.5,100,70000,100,200,100,21.38,1396,88.7,5,5
2.35,100,20000,100,100,100,22.74,796,47.3,5,6
7.4,100,15000,100,200,100,24.3,1248,88.5,5,5
5.5,100,35000,100,100,100,17.01,1591,121.3,5,8
2.9,200,42851,100,100,100,21.1,1197,85.8,5,12
4.5,200,61879,100,200,100,20,1399,68.05,5,7
6.49,200,40000,100,100,100,17.8,1497,117.3,5,5
3.1,100,50000,100,100,100,19.02,1198,67.05,7,6
5.95,100,130000,100,200,100,19.87,1461,83.8,5,6
7.49,100,55000,100,200,100,15.1,2179,140,7,9
9,100,110000,100,200,100,22,1582,126.2,5,4
6.9,100,7120,100,100,100,18.6,1197,81.86,5,2
6.11,100,12500,100,100,100,21.21,1197,81.8,5,3
6.85,200,38000,100,200,100,19.87,1461,83.8,5,7
5.5,200,102693,100,200,100,23,1498,98.96,5,7
3.65,200,32000,100,100,100,21.79,998,67.05,5,6
3.6,100,90000,100,200,100,22.1,1248,74,5,7
5.5,200,11000,100,100,200,20.89,1197,81.8,5,4
11.45,200,45000,100,100,200,14.28,1798,138.03,5,7
20,200,1001,100,200,100,17.41,1956,167.68,5,2
2.1,100,50000,100,100,100,22.74,796,47.3,5,7
4.5,200,92570,100,200,100,22.32,1582,126.32,5,10
2.65,100,20000,100,100,100,21.1,814,55.2,5,5
8.9,100,57000,100,200,100,15.4,2179,120,7,6
17,100,20000,100,200,100,17,1956,138.1,5,3
3.6,200,54000,100,200,100,23.2,1248,73.94,5,11
3.1,200,126575,100,200,100,19.5,1199,75,5,11
9.7,200,24000,100,100,200,14.8,1497,121.36,5,4
6.5,100,87000,100,100,100,17.19,1197,81.86,5,5
9.9,100,40000,100,200,100,25.6,1498,97.9,5,5
5,100,120000,100,200,100,25.1,1498,98.6,5,8
11.5,100,40000,100,200,100,16,2179,140,7,6
5.95,200,35000,100,100,100,17.8,1198,86.7,5,3
6.5,100,42000,100,200,100,24.4,1498,98.63,5,4
4.1,100,9000,100,100,100,23.84,1199,84,5,5
6,100,80000,100,200,100,24.3,1248,88.5,5,5
6,100,47000,100,200,100,22.54,1396,88.73,5,5
6.5,100,65000,100,200,100,21.19,1396,88.73,5,5
4.3,200,41000,100,200,100,22.32,1582,126.32,5,9
5.6,200,32900,100,100,100,20.85,1197,83.14,5,7
2,100,72000,100,200,100,19.1,1405,70,5,9
2.45,200,20260,100,100,100,22.5,999,67,5,5
6.25,200,22815,100,100,100,16.47,1198,74,5,5
2.3,100,123000,100,100,100,16.47,1198,73.9,5,9
2.3,200,40258,100,100,100,19.81,1086,68.05,5,11
5,100,16000,100,100,100,23.84,1199,83.83,5,3
7.5,100,65000,100,200,100,15.1,2179,140,7,7
3.2,100,91000,100,200,100,23.2,1248,73.94,5,6
4.5,100,11650,100,100,100,19.44,1198,67,7,6
3.1,100,100000,100,200,100,20.54,1598,103.6,5,11
4,100,50000,100,200,100,21.64,1461,84.8,5,9
6.2,100,5000,100,100,100,21.21,1197,81.8,5,2
3.2,200,32000,100,100,100,19.1,1197,81.86,5,6
6.2,100,75000,100,200,100,18.49,1493,100,7,6
4.5,200,50000,100,200,100,25.2,1248,74,5,7
6.95,200,64000,100,200,200,17.01,1582,126.2,5,7
6.5,100,19000,100,100,100,21.21,1197,81.8,5,5
6.4,200,74995,100,100,100,17.4,1497,117.3,5,7
9.75,200,65859,100,200,100,15.4,2179,120,7,7
3,100,75000,100,100,100,20.51,998,67.04,5,9
3.9,200,36200,100,100,100,19.4,1198,86.8,5,9
1.9,200,52000,100,100,100,21.1,814,55.2,5,9
1.99,200,50000,100,200,200,16.2,1493,110,5,12
4.5,200,55000,100,200,100,23,1498,98.96,5,7
5.5,100,80000,100,200,100,26.59,1248,74,5,6
6.25,100,20000,100,100,200,19,1199,88.7,5,5
5.65,200,48000,100,100,100,17.19,1197,81.86,5,5
3.8,200,52117,100,100,100,18.9,1197,82,5,8
8,100,70000,100,200,100,18.49,1493,100,7,4
2.99,200,14600,100,100,100,21.1,814,55.2,5,5
2,100,57617,100,200,100,20,1399,68.1,5,9
11,100,21000,100,200,200,17.01,1582,126.2,5,6
3.5,100,40000,100,100,200,19.34,1198,76,5,8
1.3,100,53000,100,100,100,18.9,998,67.1,5,15
5.25,200,14000,100,100,100,20.14,1197,81.86,5,4
5.25,200,36490,100,200,100,21.7,1498,98.96,5,7
9,100,5400,100,200,200,19.61,1461,108.5,5,5
4.25,100,15000,100,100,100,18.9,1197,82,5,6
8.5,100,30000,100,200,100,24.3,1248,88.5,5,3
4.7,200,72000,100,100,100,21.63,998,67.04,5,4
2.85,200,58000,100,100,100,20.62,1198,67,7,6
3.8,100,120000,100,200,100,23.4,1248,74,5,8
5.25,200,45000,100,100,100,17.8,1497,117.3,5,8
9,100,20000,100,200,100,16.55,2498,105,6,4
2.5,100,63000,100,100,100,19.81,1086,68.05,5,8
13.5,100,17000,100,100,100,15.8,1591,121.3,5,4
10.45,100,15000,100,200,100,25.6,1498,97.9,5,5
5.25,100,135000,100,200,100,15.1,2179,140,7,10
7.5,100,70000,100,200,100,24.3,1248,88.5,5,5
4.7,200,75000,100,200,100,17.8,1248,75,5,8
6.5,100,25000,100,100,100,21.21,1197,81.8,5,5
4.95,100,60000,100,200,100,26.59,1248,74,5,7
9.24,100,5000,100,100,100,17.5,1199,88.7,5,2
2.3,100,55000,100,100,100,24.7,796,47.3,5,4
11.25,200,48900,100,200,100,16,2179,140,7,5
3.5,100,90000,100,200,100,22.95,1248,74,5,5
4.8,200,33000,100,100,200,21.63,998,67,5,5
8.65,200,18000,100,200,100,18.49,1493,100,7,5
2.4,100,60000,100,100,100,23.95,998,67.05,5,7
3.5,100,80000,100,100,100,18,1198,86.7,5,7
4.25,200,37250,100,200,100,21.66,1498,108.62,5,5
5.95,200,45000,100,200,100,22.77,1498,98.59,5,7
5.75,200,36000,100,100,100,21.4,1197,83.1,5,5
4.18,100,15000,100,100,100,20.51,998,67.04,5,4
2.5,100,25000,100,100,100,22.7,799,53.64,5,4
17,200,19000,100,200,100,22.7,1582,126.2,5,4
3.95,200,23300,100,100,100,18.9,1197,82,5,6
12.25,100,90000,100,200,200,16,2179,140,7,5
2.29,200,42000,100,100,100,20.36,1197,78.9,5,10
3.69,200,39256,100,100,200,13.7,1798,157.75,5,12
5.3,100,50000,100,100,100,17.01,1591,121.3,5,9
3.99,200,45000,100,100,100,18.9,1197,82,5,7
2,100,35000,100,100,100,18.6,1199,79.4,5,11
6.5,200,41000,100,100,100,17.19,1197,81.86,5,4
3.2,200,28207,100,100,100,21.79,998,67.05,5,7
2.2,100,17000,100,100,100,21.1,814,55.2,5,9
4.1,100,80000,100,200,100,19.3,1248,73.9,5,10
6.8,100,7917,100,100,100,18.6,1199,88.76,5,3
2.9,200,6000,100,100,100,14,796,35,5,3
5.52,100,30000,100,100,100,21.21,1197,81.8,5,4
4.25,200,29836,100,100,100,20.51,998,67.04,5,6
4.65,200,5512,100,100,100,15.37,1196,73,5,2
9,100,26426,100,200,100,24.3,1248,88.5,5,5
4.75,100,20000,100,100,100,20.3,1086,68,5,3
8.5,100,15000,100,200,100,21.5,1497,108.5,5,4
2.3,200,48000,100,100,100,19.4,1198,86.8,5,10
18,100,10000,100,200,100,15.1,2179,152.87,7,2
4.1,100,70000,100,100,100,18.9,1197,82,5,6
4.5,100,15000,100,100,100,18.15,1198,82,6,4
2.5,200,80566,100,100,100,18.9,998,67.1,5,12
3.5,100,20500,100,100,100,23.1,998,67.04,5,5
6.1,200,59000,100,200,100,23,1498,98.96,5,6
3.5,200,136700,100,200,200,22.32,1582,126.32,5,9
4,100,120000,100,200,100,11.57,2179,138.1,7,11
8,100,70000,100,200,100,15.1,2179,140,7,9
6.25,200,39001,100,100,200,21.21,1197,81.8,5,4
3.84,100,70000,100,200,100,18.2,1248,73.8,7,8
7,100,50000,100,200,100,27.39,1248,74,5,3
7.09,200,37895,100,200,100,21.38,1396,88.7,5,6
8.5,200,56494,100,200,100,28.4,1248,74.02,5,5
2.1,100,90000,100,200,100,21.1,1248,73.9,5,11
7.5,100,65000,100,200,100,28.4,1248,74.02,5,4
2.5,100,7000,100,100,100,16,1368,90,5,11
3,100,17000,100,100,100,21.1,814,55.2,5,5
0.42,100,80000,100,100,100,16.1,796,37,4,15
10,100,120000,100,200,100,15.4,1997,120,7,5
7.5,100,50000,100,100,100,17,1198,108.5,5,4
6.1,100,30000,100,100,100,21.4,1197,83.1,5,5
4.59,200,32500,100,200,100,20.34,1498,103.2,5,7
4.6,100,50000,100,100,100,20.85,1197,83.14,5,6
4,100,113000,100,200,100,23.59,1364,67.04,5,8
5.6,200,78000,100,200,100,21.9,1396,90,5,6
8,200,20637,100,200,100,25.5,1498,98.6,5,4
5.8,200,68000,100,200,100,28.4,1248,74,5,6
3.5,100,20000,100,100,100,23.95,998,67.1,5,4
4.3,100,15000,100,100,100,18.9,1197,82,5,6
2.2,100,80000,100,200,100,23.57,1396,70,5,11
4.9,200,65900,100,100,100,17.6,1496,88.73,5,11
4.1,200,60500,100,100,100,18.5,1198,86.8,5,5
7.6,200,50766,100,200,100,23.65,1248,88.5,5,5
5.75,200,50000,100,200,100,21.66,1498,108.62,5,6
5.57,100,5000,100,100,100,18.6,1197,81.83,5,5
3,100,5000,100,100,100,24.7,796,47.3,5,3
1.3,200,40000,100,200,100,21,1461,64.1,5,11
8.25,200,11000,100,200,100,25.5,1498,98.6,5,4
4.7,200,54264,100,100,100,18.9,1197,81.86,5,5
2.5,100,95000,100,200,100,18,1248,75,5,13
1.38,200,40256,100,100,100,19.7,796,46.3,5,11
4.65,100,10000,100,100,100,18.9,1197,81.86,5,5
8.7,200,61000,100,200,100,26,1498,98.6,5,5
4.1,100,70000,100,200,100,23,1248,88.7,5,7
5,100,43000,100,100,100,20.89,1197,81.8,5,4
4.75,200,15000,100,100,100,20.89,1197,81.8,5,5
7.8,100,12500,100,200,100,21.19,1396,88.76,5,4
5.59,200,48000,100,200,200,21.21,1498,103.2,5,7
5.2,100,80000,100,100,100,18.6,1197,81.83,5,7
4.35,100,23000,100,100,100,17.3,1497,117.3,7,7
2.7,200,71000,100,200,100,20.5,1598,103.5,5,9
3.5,200,48000,100,200,100,25.8,1498,98.6,5,9
3.99,200,6378,100,100,100,23.01,999,67,5,3
3,100,60000,100,200,100,17.21,1493,100,7,10
3.25,200,76000,100,100,100,21.79,998,67.05,5,8
2.5,200,43125,100,100,100,20.85,1197,83.14,5,11
2,100,80000,100,100,100,15.6,1196,70,5,12
12.8,100,20000,100,100,100,14.28,1798,138.03,5,5
1.75,200,54262,100,100,100,18.2,998,67.1,5,14
3.5,100,56085,100,200,100,25.2,1248,74,5,8
8.65,100,70000,100,200,100,21.9,1498,98.6,7,6
7.2,200,71000,100,200,100,24.3,1248,88.5,5,5
5.8,100,90000,100,200,100,20.77,1248,88.76,7,7
5.8,100,15000,100,100,200,18.5,1197,83.14,5,5
9.5,200,19000,100,100,200,19.12,1373,91.1,5,4
1.85,200,65000,100,200,100,20,1399,68,5,11
5.65,200,100000,100,200,100,19.01,1461,108.5,5,7
1.3,200,70000,100,100,100,19.7,796,46.3,5,12
5.35,100,10000,100,100,100,20.89,1197,81.8,5,2
4.25,100,90000,100,200,100,19.01,1461,108.5,5,7
4.1,200,55000,100,200,100,23.08,1461,63.1,5,9
3.4,100,100000,100,100,100,23.1,998,67.04,5,8
3.85,200,29000,100,100,100,18.9,1197,82,5,7
2.7,100,120000,100,200,100,23.08,1461,63.1,5,10
3.82,200,24500,100,100,100,21.79,998,67.05,5,5
6.25,200,69666,100,200,100,16.5,1493,70,7,7
4.85,200,55200,100,200,100,13.1,2499,141,7,15
7.95,200,29800,100,200,100,16.55,2498,105,6,3
2.9,100,20000,100,100,100,20.36,1197,78.9,5,11
3,100,90000,100,200,100,17.21,1493,100,7,9
6.42,100,100000,100,200,100,24.3,1248,88.5,5,6
8.65,200,47665,100,200,100,22.77,1498,98.59,5,5
2.25,100,50000,100,200,100,23.08,1461,63.1,5,10
2.95,200,30000,100,100,100,21.1,814,55.2,5,7
3.45,200,43000,100,200,100,25.8,1498,98.6,5,8
1.5,200,133000,100,100,100,14,796,35,5,10
1.5,100,100000,100,100,100,19.7,796,46.3,5,14
4.65,200,46001,100,200,100,19.3,1248,73.9,5,8
5,100,50000,100,100,100,22,1197,81.8,5,4
3,100,72000,100,200,100,23.2,1248,73.94,5,9
3.75,100,42000,100,200,100,23.08,1461,63.1,5,8
2.4,200,38564,100,100,100,19.81,1086,68.05,5,13
6.8,200,50948,100,200,200,26.59,1248,74,5,5
4.95,200,68200,100,200,200,21.66,1498,103.52,5,6
2.95,200,42000,100,100,100,25.17,799,53.3,5,6
1,100,30000,100,200,100,16.8,1405,68,5,16
1.29,200,38000,100,100,100,17.92,1086,62.1,5,11
2.5,100,48000,100,100,100,20.51,998,67.04,5,9
9.5,200,21400,100,200,100,24.3,1248,88.5,5,3
6.7,200,53701,100,200,100,27.39,1248,74,5,5
8.12,100,2700,100,100,100,20.73,1373,91.1,5,4
2.35,100,28600,100,100,100,25.17,799,53.3,5,5
3.8,100,100000,100,100,100,18.6,1197,85.8,5,10
2,100,40000,100,200,100,20,1399,68.05,5,8
3.19,100,3500,100,100,100,20.3,998,68.05,5,4
3.3,100,24000,100,100,100,23.01,999,67,5,5
1.95,200,44000,100,100,100,12.3,1086,66.6,5,13
2.35,200,57726,100,100,100,20.36,1197,78.9,5,12
3.6,200,35000,100,100,100,18.16,1196,86.8,5,6
9.9,100,20000,100,100,100,17,1591,121.3,5,4
5.68,200,36908,100,200,100,19.87,1461,83.14,5,8
6.75,200,69000,100,200,100,27.3,1498,98.6,5,5
2,100,73000,100,100,100,22.74,796,47.3,5,9
3.5,100,101000,100,100,100,17.5,1298,85.8,5,8
9.5,200,30000,100,200,100,23,1498,98.96,5,4
4.25,100,30000,100,200,100,22.71,1461,84.8,5,8
3.5,100,40000,100,100,100,23.95,998,67.05,5,5
3.2,100,39500,100,200,100,25.8,1498,98.6,5,9
3.95,200,70175,100,200,100,21.27,1396,88.76,5,9
3,100,90000,100,200,100,23.5,1396,88.7,5,9
5,100,114000,100,100,100,19,1197,85.8,5,4
1.9,200,45641,100,100,100,18.9,998,67.1,5,13
2.35,200,22558,100,100,100,22.7,799,53.64,5,5
5.76,200,51000,100,200,100,22.77,1498,98.59,5,6
6.21,100,20000,100,100,100,18.6,1197,81.86,5,3
5.25,100,30000,100,100,100,17.19,1197,81.86,5,6
6.75,100,10000,100,100,200,19,1199,88.76,5,3
7,100,50000,100,200,100,18.49,1493,100,7,5
6,100,90000,100,200,100,20.45,1461,83.8,5,7
6.5,100,70000,100,200,100,28.09,1248,88.5,5,6
1.55,200,23207,100,100,100,15.7,1390,75,5,14
7.5,200,19000,100,200,100,26.82,1498,93.87,5,4
3.5,100,50000,100,100,100,20.51,998,67.04,5,6
5.15,200,51000,100,100,100,21.4,1197,83.1,5,6
15.5,100,40000,100,100,100,14.59,1999,149.92,5,4
12,100,56000,100,200,100,15.4,2179,120,7,5
1.7,100,50000,100,100,100,17.92,1086,62.1,5,11
4.5,200,32032,100,100,100,16.78,1496,88.73,5,6
2.95,200,41423,100,100,100,21.79,998,67.05,5,8
8.25,200,67000,100,200,100,25.1,1248,88.5,5,4
1.61,100,20000,100,100,100,21.1,814,55.2,5,10
10,100,15000,100,100,100,17.4,1497,117.3,5,7
5.5,200,54000,100,100,100,18.6,1197,81.83,5,5
2.3,200,22245,100,100,100,19.4,1198,86.8,5,9
2.95,100,45000,100,100,100,18.5,1197,80,5,10
6.5,200,28000,100,200,100,21.19,1396,88.73,5,6
12.25,200,95961,100,200,100,16,2179,140,7,6
6.5,100,30000,100,200,100,18.49,1493,100,7,5
5.75,200,16000,100,100,100,20.14,1197,81.86,5,5
3,100,100,100,100,100,23.95,998,67.05,5,5
10,100,90000,100,200,200,16,2179,140,7,6
7.95,200,19211,100,100,100,19.1,1368,98.6,5,4
10.5,200,19910,100,200,200,24.3,1248,88.5,5,3
6.5,100,20000,100,100,100,18.6,1197,81.86,5,4
3,200,78435,100,100,100,18.7,1199,88.7,5,13
3.2,100,50000,100,200,100,20.54,1598,103.6,5,9
10.1,100,54200,100,200,100,15.1,2179,152.87,7,4
6.3,100,50000,100,200,100,25.1,1248,88.5,5,5
3.5,200,41900,100,100,200,14.3,1598,105,5,10
6,200,47129,100,200,100,26,1498,98.6,5,6
3.49,100,80000,100,200,100,20.54,1598,103.6,5,9
3.85,100,25000,100,100,100,15.37,1196,73,5,3
3.2,100,30000,100,100,100,20.63,1198,67,5,6
1,100,35000,100,100,100,18.9,998,67.1,5,16
11,100,15000,100,100,100,17,1591,121.3,5,3
2.5,100,70000,100,100,100,15,1368,90,5,12
1.6,200,36000,100,100,100,18.6,1199,79.4,5,10
6.85,200,57000,100,200,100,27.39,1248,74,5,5
9.25,200,33529,100,100,200,19.12,1373,91.1,5,5
1.5,100,60000,100,100,100,16.2,995,62.1,5,7
4.3,100,70000,100,200,100,24,1186,73.97,5,4
10.5,200,62000,100,200,200,17.6,1582,126.2,5,6
5.5,100,90000,100,200,100,18.49,1493,100,7,7
2,100,25000,100,100,100,19.81,1086,68.05,5,10
2.6,100,80000,100,200,100,18.3,1991,147.9,5,12
6.5,100,44000,100,200,100,27.39,1248,74,5,5
3,100,50000,100,100,100,18.9,1197,82,5,9
4.5,200,75001,100,200,100,25.83,1498,99,5,7
4.5,100,20000,100,100,100,18.6,1197,81.83,5,7
8.5,200,33033,100,200,100,18.49,1493,100,7,4
2.85,200,9000,100,100,100,21.1,814,55.2,5,4
7.9,200,7151,100,100,200,24.12,1197,88.5,5,2
2.95,200,19000,100,100,100,19,998,66.1,5,10
7.9,200,74455,100,200,100,23,1498,98.96,5,4
2.45,200,23000,100,100,100,22.3,799,53.26,5,6
3.75,200,37151,100,200,100,20.14,1498,88.8,5,8
5.6,100,91000,100,200,100,22.54,1396,88.73,5,6
5,200,64059,100,100,100,20.14,1197,81.86,5,5
2.65,200,40000,100,100,100,21.1,814,55.2,5,9
3.6,100,43000,100,100,100,17,1198,73.75,5,5
2.7,100,70000,100,100,100,25.17,799,53.3,5,5
2.4,200,23460,100,100,100,23.95,998,67.05,5,9
5.15,100,79000,100,100,100,18.6,1197,81.83,5,7
1,100,110,100,100,100,18.2,998,67.1,5,14
6,100,120,100,200,100,15.1,2179,140,7,8
4.75,200,52631,100,200,100,28.4,1248,74,5,7
4,200,43120,100,100,100,16.8,1497,116.3,5,10
3.75,100,70000,100,100,100,19.1,1197,82,5,7
8.75,100,10000,100,200,100,22.77,1498,98.59,5,5
6.3,100,18000,100,100,100,19,1194,94.68,5,4
5.7,200,48000,100,200,100,20.77,1248,88.76,7,8
4.12,100,7500,100,100,100,23.1,998,67.04,5,5
2.2,100,40000,100,200,100,21.1,1248,73.9,5,12
7.5,100,38000,100,200,100,22.54,1396,88.73,5,4
9,100,60000,100,200,100,19.87,1461,83.8,5,6
5.3,200,32359,100,100,100,17.01,1591,121.3,5,6
1.8,100,68500,100,200,100,19.3,1248,73.9,5,12
10.5,100,50000,100,200,100,15.1,2179,152.87,7,4
3.1,100,40000,100,100,100,15.37,1196,73,5,6
9,100,25000,100,100,100,17,1198,108.5,5,5
4.25,100,31000,100,100,100,20.4,1197,81.8,5,6
2.15,100,90000,100,200,100,17.21,1493,100,7,9
4,100,114,100,100,100,19.1,1197,85.8,5,9
4.4,300,40159,100,100,100,20.3,1199,84,5,5
5.1,100,25000,100,100,100,20.89,1197,81.8,5,3
2.2,200,65000,100,100,100,17.92,1086,62.1,5,12
5.25,100,60000,100,100,100,21.21,1197,81.8,5,3
2.35,200,40181,100,100,100,18.6,1199,79.4,5,11
1.8,100,60000,100,200,100,15.42,1405,70,7,10
5.3,100,80000,100,200,100,23.9,1582,126.2,5,7
2.05,100,90000,100,200,100,17.21,1493,100,7,9
8.15,200,30000,100,200,100,23.65,1248,88.5,5,6
1.69,200,49754,100,200,100,20,1399,68,5,10
3.15,200,34540,100,100,100,19.02,1198,67.05,5,8
2.7,100,70000,100,300,100,26.6,998,58.16,5,9
6.25,200,39000,100,100,200,21.21,1197,81.8,5,4
2.99,200,48000,100,200,100,25.8,1498,98.6,5,9
4.5,200,9000,100,100,100,25.17,799,53.3,5,4
10.5,200,30000,100,200,100,23.7,1493,98.6,5,3
2.6,100,70000,100,100,100,19.81,1086,68.05,5,7
6.1,100,70000,100,200,100,24.3,1248,88.5,5,5
3.3,200,7000,100,100,200,24.04,999,67,5,4
2.5,100,50000,100,100,100,21.1,814,55.2,5,9
1.9,100,32500,100,200,100,23.03,1396,69,5,11
7.5,100,277,100,200,100,12.99,2494,100.6,7,9
5.45,200,14000,100,100,100,19.69,1198,67.04,5,4
4.75,200,96330,100,200,100,25.32,1198,77,6,6
4.25,200,75823,100,100,100,19.1,1197,85.8,5,9
2.25,200,28000,100,100,100,20.92,998,67.1,5,10
6,100,210,100,200,100,12.99,2494,100.57,7,8
7.5,200,24024,100,100,100,17.8,1497,117.3,5,5
2.1,200,55000,100,200,100,22.07,1199,73.9,5,10
2.65,200,18000,100,100,100,23.01,999,67,5,5
3,100,40000,100,100,100,20.51,998,67.04,5,6
6.5,200,75000,100,200,100,26,1498,98.6,5,7
3,100,80000,100,200,100,21.9,1396,88.76,5,10
4,100,30000,100,100,100,18.15,1198,82,6,1
6.6,100,90000,100,200,100,20.77,1248,88.8,7,9
1.3,100,46500,100,100,100,19.7,796,46.3,5,13
5,200,36908,100,200,100,28.4,1248,74.02,5,7
6.2,100,60000,100,200,100,26.59,1248,74,5,7
8.9,200,22000,100,200,100,25.5,1498,98.6,5,5
2.72,100,193,100,200,100,20.54,1598,103.6,5,9
6.5,100,20000,100,200,100,22.54,1396,88.73,5,6
2.3,200,68524,100,100,100,16.95,1498,97.7,5,11
3.4,100,20000,100,100,100,23.95,998,67.05,5,4
2,100,70000,100,100,100,14.7,1150,76,5,10
2.7,100,25500,100,100,100,23.01,999,67,5,6
9.8,100,15000,100,200,100,17.3,1497,121,7,3
9.7,100,50000,100,200,100,15.4,1997,120,7,5
10.85,200,70765,100,200,100,16,2179,140,7,7
2.5,100,50000,100,100,100,21.1,1197,85.8,5,13
3.25,200,56000,100,100,100,17.5,1298,85.8,5,13
2.8,100,40000,100,100,100,16.6,1197,85,5,11
7.5,100,120,100,200,100,20.77,1248,88.8,7,7
1.5,100,80000,100,100,100,18.9,1061,67,5,12
7.25,100,70000,100,200,100,15.1,2179,140,7,9
4.86,100,20000,100,100,100,18.6,1197,81.83,5,7
3,100,36000,100,100,100,18.2,1199,82.4,5,7
9.5,200,26000,100,100,100,17.01,1591,121.3,5,3
4.75,100,62728,100,100,100,18.9,1197,81.86,5,4
3.8,100,80000,100,200,100,25.32,1198,77,6,6
6.4,200,61000,100,100,100,15.04,1598,103.2,5,6
6.8,100,3400,100,100,100,20.14,1197,81.86,5,3
5,100,120,100,200,100,26.59,1248,74,5,6
2.5,200,95278,100,200,100,17.8,1399,68,5,10
6.5,100,20000,100,100,100,18.6,1197,81.83,5,4
4,200,47000,100,100,100,16.8,1497,116.3,5,9
1.79,200,39568,100,100,100,15.6,1196,70,5,11
3.15,200,48429,100,100,100,20.36,1197,78.9,5,7
8,100,50000,100,200,100,14,2179,138.1,7,9
4,100,100,100,100,100,14.4,1396,65,5,15
8,100,110,100,200,100,19.67,1582,126.2,5,7
5.5,200,47000,100,100,200,18.1,1199,88.7,5,6
6.5,100,50000,100,200,100,16.5,1493,70,7,6
1.83,100,50000,100,200,100,17,1405,71,5,12
5,200,32099,100,200,100,17.8,1248,75,5,4
1.9,200,91737,100,200,100,25.44,936,57.6,5,9
4.95,100,45000,100,200,100,22.32,1582,126.32,5,9
4.9,200,58000,100,200,100,20.45,1461,83.8,5,7
5.5,100,50000,100,200,100,11.57,2179,138.1,7,9
6.5,100,35000,100,200,100,22.54,1396,88.73,5,4
6.35,100,30000,100,100,100,18.6,1197,81.83,5,5
3,100,20000,100,100,100,25.17,799,53.3,5,6
3.8,100,70000,100,300,100,26.6,998,58.16,5,4
6.75,200,4104,100,100,100,21.4,1197,83.1,5,3
9,100,60000,100,200,100,21.38,1396,88.7,5,5
3.91,100,15000,100,100,100,18.2,1199,82.5,5,5
12.7,200,48030,100,200,100,25.6,1498,97.9,5,5
2.45,200,65000,100,300,100,25,1197,82,5,11
1.7,100,111500,100,100,100,21.1,1197,85.8,5,12
9.25,200,45000,100,200,100,21.38,1396,88.7,5,6
9.5,200,28000,100,100,200,18.1,1496,105.94,5,4
2.75,100,25000,100,100,100,24.7,796,47.3,5,4
8.2,200,11000,100,100,200,15.5,1198,86.7,5,4
5.25,200,7979,100,100,100,16.8,1497,116.4,5,9
4,100,14500,100,100,100,23.1,998,67.04,5,4
